-0.67487,0,0,0
-0.67474,-0.14464,-0.13187,1.5788
-0.67474,-0.14482,-0.13235,1.5793
-0.67474,-0.1448,-0.1324,1.5795
-0.67474,-0.14381,-0.13007,1.5782
-0.67474,-0.14197,-0.12592,1.575
-0.67474,-0.14029,-0.12199,1.5711
-0.67474,-0.13885,-0.11884,1.5679
-0.67473,-0.13775,-0.11745,1.5653
-0.67473,-0.1371,-0.1164,1.5639
-0.67473,-0.13666,-0.11581,1.5627
-0.67473,-0.13639,-0.11531,1.5619
-0.67473,-0.13618,-0.11487,1.5612
-0.67473,-0.1361,-0.11469,1.5609
-0.67473,-0.13614,-0.11467,1.5601
-0.67473,-0.13694,-0.11609,1.5594
-0.67473,-0.13958,-0.122,1.5597
-0.67473,-0.14466,-0.1347,1.5639
-0.67473,-0.14668,-0.14015,1.5666
-0.67473,-0.14771,-0.14283,1.5683
-0.67472,-0.14819,-0.14407,1.5692
-0.67472,-0.14801,-0.1434,1.5698
-0.67472,-0.14656,-0.13774,1.5694
-0.67472,-0.14445,-0.13051,1.5677
-0.67472,-0.14256,-0.12485,1.5654
-0.67472,-0.14097,-0.12093,1.5628
-0.67472,-0.14032,-0.11972,1.5614
-0.67472,-0.13927,-0.11837,1.5589
-0.67472,-0.1385,-0.11821,1.5562
-0.67472,-0.13811,-0.11824,1.5543
-0.67472,-0.138,-0.1182,1.5531
-0.67472,-0.13807,-0.11812,1.5522
-0.67472,-0.13843,-0.11828,1.5515
-0.67471,-0.13944,-0.11922,1.5513
-0.67471,-0.14396,-0.1276,1.5553
-0.67471,-0.14783,-0.13719,1.5616
-0.67471,-0.15021,-0.14388,1.5679
-0.67471,-0.15142,-0.1478,1.5728
-0.67471,-0.15126,-0.14988,1.5748
-0.67471,-0.15039,-0.1523,1.5775
-0.67471,-0.14786,-0.14907,1.5804
-0.67471,-0.1438,-0.1396,1.5822
-0.67471,-0.14048,-0.12562,1.5823
-0.67471,-0.1382,-0.11615,1.5816
-0.67471,-0.13599,-0.10979,1.5807
-0.6747,-0.1341,-0.1099,1.5802
-0.6747,-0.13188,-0.11018,1.5821
-0.6747,-0.13021,-0.11173,1.5853
-0.6747,-0.12977,-0.11211,1.5872
-0.6747,-0.12961,-0.1143,1.5895
-0.6747,-0.13055,-0.11813,1.591
-0.6747,-0.13327,-0.12275,1.5907
-0.6747,-0.13936,-0.13968,1.5886
-0.6747,-0.14355,-0.15561,1.5868
-0.6747,-0.14571,-0.16472,1.5863
-0.6747,-0.14701,-0.17034,1.5864
-0.6747,-0.1477,-0.17331,1.5865
-0.6747,-0.14806,-0.17483,1.5865
-0.6747,-0.14816,-0.17526,1.5865
-0.67469,-0.14709,-0.15253,1.5867
-0.67469,-0.14505,-0.12973,1.5851
-0.67469,-0.14408,-0.12124,1.5836
-0.67469,-0.14119,-0.10392,1.5759
-0.67469,-0.14026,-0.099633,1.5736
-0.67469,-0.13942,-0.097818,1.5722
-0.67469,-0.1385,-0.097279,1.5716
-0.67469,-0.13755,-0.097819,1.5715
-0.67469,-0.13679,-0.098691,1.5717
-0.67469,-0.13622,-0.099918,1.572
-0.67469,-0.13614,-0.10171,1.5725
-0.67469,-0.1364,-0.11428,1.5755
-0.67468,-0.13743,-0.13856,1.5796
-0.67468,-0.13834,-0.14452,1.5808
-0.67468,-0.13969,-0.15173,1.5828
-0.67468,-0.14085,-0.15606,1.5841
-0.67468,-0.14167,-0.15854,1.5848
-0.67468,-0.14214,-0.15993,1.585
-0.67468,-0.14289,-0.15306,1.5832
-0.67468,-0.14389,-0.13032,1.5779
-0.67468,-0.14421,-0.11313,1.5737
-0.67468,-0.14431,-0.10294,1.5707
-0.67468,-0.14416,-0.098134,1.5685
-0.67468,-0.14392,-0.095916,1.5671
-0.67467,-0.14335,-0.095475,1.566
-0.67467,-0.14247,-0.096253,1.5652
-0.67467,-0.14168,-0.097366,1.5647
