-0.66681,0,0,0
-0.66676,-0.10937,-0.098457,1.5715
-0.66676,-0.10906,-0.099429,1.572
-0.66676,-0.10876,-0.10037,1.5725
-0.66676,-0.10838,-0.1015,1.5727
-0.66676,-0.10757,-0.10313,1.5724
-0.66676,-0.10704,-0.10421,1.5717
-0.66676,-0.10666,-0.10505,1.5709
-0.66676,-0.10643,-0.10591,1.57
-0.66675,-0.10664,-0.10902,1.568
-0.66675,-0.10669,-0.11112,1.5668
-0.66675,-0.10642,-0.11201,1.5667
-0.66675,-0.10559,-0.11173,1.5685
-0.66675,-0.10463,-0.11097,1.5711
-0.66675,-0.10391,-0.11013,1.5736
-0.66675,-0.10352,-0.1093,1.5759
-0.66675,-0.10337,-0.10786,1.5787
-0.66675,-0.1035,-0.10695,1.5803
-0.66675,-0.10374,-0.10617,1.5821
-0.66675,-0.10411,-0.10563,1.5846
-0.66675,-0.10443,-0.10592,1.5879
-0.66674,-0.10438,-0.10696,1.5908
-0.66674,-0.10424,-0.10778,1.5919
-0.66674,-0.10385,-0.10908,1.5936
-0.66674,-0.10319,-0.11032,1.5945
-0.66674,-0.10273,-0.11088,1.5941
-0.66674,-0.10237,-0.11212,1.5909
-0.66674,-0.10238,-0.11332,1.5872
-0.66674,-0.10256,-0.11449,1.5838
-0.66674,-0.10286,-0.1154,1.5818
-0.66674,-0.10299,-0.11563,1.5811
-0.66674,-0.10303,-0.11541,1.5812
-0.66674,-0.10313,-0.11461,1.5826
-0.66674,-0.10338,-0.11357,1.585
-0.66673,-0.10377,-0.11245,1.5878
-0.66673,-0.10411,-0.11133,1.5903
-0.66673,-0.10452,-0.10946,1.5938
-0.66673,-0.10466,-0.10853,1.5955
-0.66673,-0.10472,-0.10796,1.5968
-0.66673,-0.10472,-0.10763,1.5978
-0.66673,-0.10465,-0.10763,1.5984
-0.66673,-0.10447,-0.10778,1.5988
-0.66673,-0.10371,-0.10802,1.5987
-0.66673,-0.10235,-0.10906,1.5965
-0.66672,-0.099835,-0.11508,1.5861
-0.66672,-0.099238,-0.11767,1.5811
-0.66672,-0.098988,-0.11965,1.5776
-0.66672,-0.098625,-0.12116,1.5754
-0.66672,-0.097182,-0.11991,1.577
-0.66672,-0.095146,-0.11623,1.5816
-0.66672,-0.093914,-0.11298,1.586
-0.66672,-0.093329,-0.11079,1.5892
-0.66672,-0.093133,-0.1095,1.5913
-0.66672,-0.093159,-0.10862,1.5929
-0.66672,-0.093233,-0.10811,1.5939
-0.66672,-0.093309,-0.10782,1.5946
-0.66671,-0.093427,-0.10769,1.5951
-0.66671,-0.093495,-0.10772,1.5953
-0.66671,-0.093542,-0.10784,1.5952
-0.66671,-0.093479,-0.1082,1.5946
-0.66671,-0.09327,-0.10852,1.5933
-0.66671,-0.093054,-0.10896,1.5912
-0.66671,-0.093045,-0.10975,1.5893
-0.66671,-0.093067,-0.11058,1.5882
-0.66671,-0.093061,-0.11146,1.5875
-0.66671,-0.093045,-0.1121,1.587
-0.66671,-0.093108,-0.11257,1.5869
-0.66671,-0.09341,-0.11273,1.5876
-0.6667,-0.093999,-0.11235,1.5895
-0.6667,-0.094567,-0.11175,1.5917
-0.6667,-0.094983,-0.11134,1.5933
-0.6667,-0.09524,-0.11108,1.5944
-0.6667,-0.095376,-0.11091,1.5951
-0.6667,-0.095441,-0.11085,1.5954
-0.6667,-0.095388,-0.11073,1.5952
-0.6667,-0.093791,-0.11028,1.5891
-0.6667,-0.090503,-0.11062,1.579
-0.6667,-0.088023,-0.11045,1.5721
-0.6667,-0.08715,-0.11056,1.5695
-0.6667,-0.085705,-0.11396,1.5627
-0.66669,-0.085066,-0.11786,1.558
-0.66669,-0.084856,-0.12005,1.5558
-0.66669,-0.085571,-0.12085,1.5563
-0.66669,-0.087864,-0.11879,1.5613
-0.66669,-0.08924,-0.1166,1.5655
-0.66669,-0.091949,-0.11188,1.5746
-0.66669,-0.093504,-0.10945,1.5796
-0.66669,-0.094732,-0.10806,1.5831
-0.66669,-0.095219,-0.10795,1.5841
-0.66669,-0.095569,-0.10812,1.5846
-0.66669,-0.095826,-0.10856,1.5848
-0.66668,-0.096031,-0.10915,1.5847
-0.66668,-0.096014,-0.10941,1.5846
-0.66668,-0.095707,-0.10945,1.5844
-0.66668,-0.095368,-0.10937,1.5842
-0.66668,-0.09477,-0.10916,1.5839
-0.66668,-0.091856,-0.11061,1.5806
-0.66668,-0.090297,-0.11289,1.5778
-0.66668,-0.088933,-0.11803,1.5742
-0.66668,-0.088508,-0.12038,1.5728
-0.66668,-0.087641,-0.12029,1.5731
-0.66668,-0.086834,-0.11561,1.5782
-0.66668,-0.087505,-0.11197,1.5833
-0.66667,-0.088664,-0.11031,1.5873
-0.66667,-0.08982,-0.1099,1.5901
-0.66667,-0.090744,-0.11008,1.5918
-0.66667,-0.091533,-0.11061,1.593
-0.66667,-0.09257,-0.11232,1.5937
-0.66667,-0.093331,-0.11377,1.5941
-0.66667,-0.093656,-0.11445,1.5942
-0.66667,-0.092971,-0.11423,1.5935
-0.66667,-0.091213,-0.11371,1.5915
-0.66667,-0.090411,-0.11361,1.5903
-0.66667,-0.089202,-0.11445,1.5868
-0.66667,-0.089283,-0.11722,1.5842
-0.66666,-0.089774,-0.11976,1.5828
-0.66666,-0.090687,-0.1225,1.5818
-0.66666,-0.091465,-0.12395,1.5819
-0.66666,-0.091581,-0.12308,1.5829
-0.66666,-0.094102,-0.11924,1.5898
-0.66666,-0.095406,-0.11763,1.5935
-0.66666,-0.0967,-0.11698,1.5972
-0.66666,-0.096945,-0.11697,1.598
-0.66666,-0.097335,-0.11718,1.5995
-0.66666,-0.097611,-0.11812,1.6003
-0.66665,-0.097783,-0.119,1.6007
-0.66665,-0.097617,-0.11937,1.6006
-0.66665,-0.096473,-0.11864,1.5996
-0.66665,-0.094052,-0.11682,1.597
-0.66665,-0.091862,-0.11551,1.5939
-0.66665,-0.090502,-0.11524,1.5909
-0.66665,-0.089954,-0.11616,1.5879
-0.66665,-0.090079,-0.11821,1.5848
-0.66665,-0.090365,-0.11989,1.5827
-0.66665,-0.090496,-0.12055,1.5815
-0.66665,-0.090867,-0.11928,1.581
-0.66665,-0.09147,-0.1175,1.5811
-0.66665,-0.092163,-0.1156,1.5816
-0.66664,-0.092861,-0.11403,1.5824
-0.66664,-0.093593,-0.1129,1.5833
-0.66664,-0.094221,-0.11234,1.5841
-0.66664,-0.094791,-0.11222,1.5848
-0.66664,-0.095387,-0.11256,1.5854
-0.66664,-0.09596,-0.11329,1.586
-0.66664,-0.096356,-0.11386,1.5865
-0.66664,-0.09657,-0.11408,1.5869
